,version,month,sentiment_score,month_name
2052,27,10,-0.025,October
1566,27,10,0.334090909,October
1861,27,10,0.283333333,October
2068,27,10,-0.31875,October
1773,27,10,0.444444444,October
1564,27,10,0.3925,October
1808,27,10,0.2,October
1852,27,10,0.087396694,October
1757,27,10,-0.25,October
1753,27,10,0.590178571,October
1751,27,10,-0.15,October
1749,27,10,0,October
1779,27,10,0.55,October
1748,27,10,0,October
1745,27,10,0.3,October
1744,27,10,0.43125,October
1743,27,10,0.05,October
1742,27,10,0.436666667,October
1759,27,10,0.0175,October
1741,27,10,0.408333333,October
1733,27,10,-0.7,October
1731,27,10,0.575,October
1727,27,10,0.033333333,October
1726,27,10,0.433333333,October
1720,27,10,-0.25,October
1747,27,10,0.366666667,October
1860,27,10,0.6,October
1780,27,10,0.5,October
1769,27,10,0.6,October
1989,27,10,0.357857143,October
1737,27,10,0.39,October
1761,27,10,0.75,October
1788,27,10,-0.5,October
1856,27,10,0.65,October
1850,27,10,0.166666667,October
1848,27,10,0.066666667,October
1847,27,10,1,October
1845,27,10,0.182777778,October
1835,27,10,0.25,October
1834,27,10,0.15,October
1784,27,10,0.566666667,October
1831,27,10,0.55,October
1853,27,10,0.466666667,October
1827,27,10,-0.4,October
1822,27,10,0,October
1818,27,10,0,October
1814,27,10,0.525,October
1811,27,10,0,October
1805,27,10,0.238095238,October
1828,27,10,0.533333333,October
1803,27,10,0.525,October
1802,27,10,0.4,October
1791,27,10,-0.3,October
1855,27,10,0,October
1766,27,10,0.5,October
1402,27,10,0.166666667,October
1150,27,10,0.1,October
1414,27,10,0,October
1142,27,10,0.05,October
1140,27,10,0.4,October
1138,27,10,-0.466666667,October
1134,27,10,0.455,October
1130,27,10,-0.083333333,October
1129,27,10,0.24,October
1128,27,10,0.275,October
1126,27,10,-0.1,October
1152,27,10,0.566666667,October
1116,27,10,0.8,October
1143,27,10,0.225,October
1114,27,10,0.275,October
1110,27,10,0.15,October
1109,27,10,0.177083333,October
1106,27,10,0,October
1102,27,10,0.35,October
1101,27,10,0.166666667,October
1092,27,10,0.366666667,October
1091,27,10,0.5,October
1083,27,10,0.016666667,October
1078,27,10,0.181481481,October
1160,27,10,-0.11875,October
1113,27,10,0.378333333,October
1148,27,10,0.125,October
1115,27,10,0.433333333,October
1077,27,10,0.47,October
1222,27,10,0.565,October
1221,27,10,0.05,October
1220,27,10,-0.15,October
1218,27,10,0.2875,October
1216,27,10,0.5275,October
1215,27,10,0.333333333,October
1213,27,10,0,October
1211,27,10,0.35,October
1208,27,10,-1,October
1156,27,10,0.48,October
1205,27,10,0.040625,October
1204,27,10,0.388095238,October
1196,27,10,0.457142857,October
1195,27,10,0.7,October
1191,27,10,0.5,October
1190,27,10,0.2,October
1188,27,10,0.49,October
1180,27,10,0.277777778,October
1177,27,10,0.5,October
1166,27,10,0.05,October
1161,27,10,-0.333333333,October
1155,27,10,-0.4,October
1154,27,10,-0.175,October
850,27,10,0.75,October
1159,27,10,0.189285714,October
1010,27,10,0.44552381,October
817,27,10,0.335,October
816,27,10,0.266666667,October
811,27,10,0.32,October
810,27,10,0.65,October
807,27,10,-0.35,October
804,27,10,0.230357143,October
802,27,10,0,October
800,27,10,0.03125,October
799,27,10,0.677142857,October
797,27,10,-0.075,October
1007,27,10,0.014285714,October
794,27,10,0.19375,October
793,27,10,0.6875,October
791,27,10,0.200666667,October
790,27,10,0,October
789,27,10,0.45,October
788,27,10,-0.266666667,October
787,27,10,0.277777778,October
786,27,10,0.375,October
785,27,10,-0.0375,October
784,27,10,0.7,October
1200,27,10,0.4,October
818,27,10,-0.1875,October
1076,27,10,0.35,October
783,27,10,0.558333333,October
782,27,10,0.396428571,October
821,27,10,0.0475,October
823,27,10,0.733333333,October
1002,27,10,0.2125,October
1000,27,10,0.4,October
998,27,10,0.09375,October
991,27,10,0.188888889,October
989,27,10,0.05,October
988,27,10,0.463333333,October
986,27,10,0.8,October
792,27,10,0.2,October
985,27,10,0.2,October
982,27,10,-0.111111111,October
973,27,10,0.291666667,October
822,27,10,0.325,October
961,27,10,-0.1,October
929,27,10,0.484666667,October
902,27,10,0.068888889,October
899,27,10,0.095238095,October
880,27,10,0.140714286,October
872,27,10,0.333333333,October
871,27,10,-0.153809524,October
984,27,10,0.255,October
781,27,10,0.46875,October
1227,27,10,0.35,October
476,27,10,-0.035384615,October
854,27,10,0.393333333,October
1563,27,10,0.15625,October
5305,27,10,1,October
1229,27,10,0.533333333,October
1237,27,10,-0.125,October
1480,27,10,-0.108333333,October
1478,27,10,0.7,October
1477,27,10,0,October
1471,27,10,-1,October
1470,27,10,-0.1,October
1459,27,10,0.35,October
1454,27,10,0.5,October
951,27,10,0.32125,October
1453,27,10,0.16,October
1447,27,10,0.422222222,October
1445,27,10,0.625,October
1485,27,10,-0.2,October
1444,27,10,-0.041666667,October
1440,27,10,0.683333333,October
1436,27,10,0.265625,October
1434,27,10,0.4375,October
1428,27,10,0.2,October
1519,27,10,-0.077777778,October
1448,27,10,0.2,October
824,27,10,0.45,October
1425,27,10,0.4,October
1422,27,10,1,October
1413,27,10,0.826666667,October
1443,27,10,-0.083333333,October
1412,27,10,0.5,October
1487,27,10,-0.25,October
1491,27,10,0.089090909,October
1562,27,10,0.2,October
1561,27,10,0,October
1560,27,10,0.333333333,October
1559,27,10,0.305454545,October
1415,27,10,0.49,October
1558,27,10,1,October
1556,27,10,0.6,October
1544,27,10,0.353125,October
1536,27,10,0.4375,October
1534,27,10,0,October
1531,27,10,0.4,October
1488,27,10,0.475,October
1528,27,10,0.65,October
1524,27,10,0,October
1523,27,10,-0.666666667,October
1522,27,10,0,October
1557,27,10,0.361111111,October
1421,27,10,0.31875,October
825,27,10,0.3,October
836,27,10,0.333333333,October
1516,27,10,-0.083333333,October
1247,27,10,0.056666667,October
1498,27,10,0.316666667,October
1497,27,10,0.7,October
1233,27,10,0.191666667,October
1409,27,10,0.26,October
1405,27,10,0.7,October
1325,27,10,0.366666667,October
1322,27,10,0.1,October
1321,27,10,0.483333333,October
1318,27,10,0.266666667,October
1499,27,10,-0.03125,October
1317,27,10,0.083333333,October
1307,27,10,0.2,October
1296,27,10,-0.166666667,October
1293,27,10,0.25,October
1291,27,10,-0.066666667,October
1326,27,10,0.591666667,October
1274,27,10,0.25,October
1268,27,10,0.4375,October
1265,27,10,0.166666667,October
1509,27,10,0.57,October
1316,27,10,0.8,October
1500,27,10,0.705,October
1258,27,10,-0.2,October
1255,27,10,0.378787879,October
1246,27,10,0.6,October
1245,27,10,0,October
1242,27,10,0,October
1241,27,10,-0.125,October
1270,27,10,0.466666667,October
1408,27,10,0.322222222,October
1327,27,10,0.066666667,October
1332,27,10,0.083333333,October
1404,27,10,-0.075,October
1252,27,10,0.1,October
1403,27,10,0.458333333,October
1395,27,10,0.1,October
1393,27,10,0.94,October
1391,27,10,0.55,October
1390,27,10,0.125,October
1389,27,10,-0.125,October
1383,27,10,0.575,October
1377,27,10,0.433333333,October
1372,27,10,0.3925,October
1633,27,10,-0.1,October
1331,27,10,0.0375,October
1398,27,10,0.267361111,October
1253,27,10,0.85,October
1505,27,10,0.538888889,October
6851,27,10,0.2,October
1754,27,10,0.511904762,October
6767,27,10,0,October
1342,27,10,-0.175,October
1337,27,10,0.3875,October
1336,27,10,0.325,October
1335,27,10,0.1875,October
1333,27,10,0.347727273,October
1369,27,10,0.408333333,October
5306,27,10,0.2,October
5727,27,10,0.7,October
5639,27,10,0,October
1349,27,10,0.3,October
5986,27,10,0.25,October
5650,27,10,0.5875,October
5985,27,10,0.2,October
5652,27,10,0.8,October
5653,27,10,0.91,October
5984,27,10,0.6,October
6971,27,10,0.55,October
6119,27,10,1,October
5660,27,10,0.5,October
5983,27,10,0,October
5677,27,10,0,October
5646,27,10,1,October
6938,27,10,0.7,October
1351,27,10,0.333333333,October
5661,27,10,0,October
5670,27,10,1,October
5671,27,10,0.225,October
6972,27,10,1,October
5672,27,10,-1,October
5980,27,10,0.5,October
6970,27,10,0.6,October
5633,27,10,0,October
5987,27,10,1,October
5664,27,10,0.5,October
5631,27,10,0.8,October
7023,27,10,0,October
6962,27,10,0.25,October
6964,27,10,0.6,October
6965,27,10,0.2,October
5576,27,10,0.483333333,October
5577,27,10,0.3,October
5578,27,10,0.91,October
5582,27,10,-0.077777778,October
6118,27,10,0,October
5995,27,10,0.136363636,October
6961,27,10,0.5,October
5663,27,10,0.6,October
6963,27,10,0.7,October
6966,27,10,0.35,October
6967,27,10,0.7,October
6975,27,10,0.7,October
5992,27,10,0.5,October
5991,27,10,0.3,October
5990,27,10,0.6,October
5624,27,10,0.6,October
5989,27,10,0.475,October
6969,27,10,-0.166666667,October
5988,27,10,0,October
5994,27,10,0.2,October
5679,27,10,1,October
7022,27,10,0.35,October
5993,27,10,0.8,October
5684,27,10,0.2,October
5730,27,10,0,October
6974,27,10,0.7,October
5969,27,10,0,October
5968,27,10,0.7,October
5733,27,10,0.222857143,October
5736,27,10,0,October
7018,27,10,0,October
5967,27,10,0.35,October
5966,27,10,0.7,October
7024,27,10,0.5,October
6075,27,10,0.475,October
6968,27,10,0.577777778,October
5965,27,10,0,October
5722,27,10,0.2,October
5961,27,10,1,October
6976,27,10,0,October
5960,27,10,0.7,October
7017,27,10,0.35,October
5959,27,10,0,October
5958,27,10,0.5,October
5744,27,10,0.433333333,October
5957,27,10,0.91,October
5956,27,10,0.65,October
5962,27,10,-0.3,October
5963,27,10,0,October
5970,27,10,0.4,October
5972,27,10,0.91,October
5687,27,10,0.2,October
5688,27,10,0,October
5689,27,10,0.65,October
5692,27,10,0.91,October
5693,27,10,0.4,October
6973,27,10,0.5,October
5694,27,10,0.25,October
6960,27,10,0.5,October
5964,27,10,0.78,October
5981,27,10,-0.3,October
5982,27,10,-0.4,October
5696,27,10,0.495,October
5698,27,10,0.7,October
5975,27,10,0.35,October
7021,27,10,0.5,October
5974,27,10,0.5,October
5706,27,10,0.133333333,October
5708,27,10,0.7,October
5710,27,10,0.656666667,October
7020,27,10,0.25,October
5973,27,10,0.15,October
7035,27,10,0.5,October
5715,27,10,0.7,October
5976,27,10,1,October
5977,27,10,-0.083333333,October
5558,27,10,0.4,October
5556,27,10,1,October
6925,27,10,0.52,October
6926,27,10,-0.05,October
5999,27,10,0.5,October
5462,27,10,0.455,October
6927,27,10,-0.25,October
6928,27,10,0.7,October
7019,27,10,0.5,October
6917,27,10,0.416666667,October
5752,27,10,0,October
5978,27,10,0.52,October
6929,27,10,0.49,October
6113,27,10,1,October
5998,27,10,1,October
6931,27,10,-0.8,October
6932,27,10,0.26,October
6255,27,10,-0.5,October
5465,27,10,-0.3,October
6933,27,10,0.8,October
5466,27,10,0.2,October
5886,27,10,0,October
6252,27,10,-0.5,October
6930,27,10,0.5,October
6934,27,10,0.151666667,October
6273,27,10,1,October
5456,27,10,0.608333333,October
5455,27,10,0.55,October
6912,27,10,0,October
6913,27,10,0.6,October
6914,27,10,0.6,October
6001,27,10,0.78,October
6915,27,10,0.6,October
6935,27,10,0.495,October
6916,27,10,-0.5,October
6918,27,10,0.91,October
6939,27,10,0.2,October
6919,27,10,0.695,October
5526,27,10,0.5,October
6921,27,10,0.55,October
6922,27,10,0.5,October
6290,27,10,0.484126984,October
6923,27,10,0.35,October
6286,27,10,0.3,October
6000,27,10,0.7,October
6284,27,10,0.65,October
6280,27,10,0,October
6936,27,10,0,October
6278,27,10,0.705,October
7036,27,10,0.35,October
6937,27,10,0.5,October
5997,27,10,0,October
7034,27,10,0.6,October
5512,27,10,0,October
5513,27,10,0,October
5515,27,10,0,October
6950,27,10,0.8,October
5971,27,10,0.318181818,October
5979,27,10,1,October
6924,27,10,0.375,October
6920,27,10,0.5,October
6292,27,10,0.35,October
5516,27,10,0,October
6953,27,10,0.8,October
7026,27,10,0.7,October
5530,27,10,0.683333333,October
6954,27,10,0.341666667,October
6999,27,10,0.33,October
6955,27,10,0,October
7025,27,10,0.7,October
6951,27,10,0.5,October
6956,27,10,0.5,October
6957,27,10,0.39,October
6958,27,10,0.39,October
5555,27,10,0.8,October
6242,27,10,0.25,October
6245,27,10,0.91,October
6959,27,10,0.555,October
6949,27,10,0,October
5996,27,10,0.2,October
6114,27,10,0.8,October
5479,27,10,0,October
5548,27,10,0,October
5522,27,10,0,October
5520,27,10,0,October
6952,27,10,0.7,October
7033,27,10,0,October
6940,27,10,0.35,October
5800,27,10,0.75,October
6116,27,10,-0.05,October
5486,27,10,1,October
6943,27,10,-0.3,October
7027,27,10,0.7,October
7032,27,10,0.6,October
7031,27,10,0.4,October
5492,27,10,0,October
6945,27,10,0,October
7030,27,10,-0.166666667,October
7029,27,10,0.8,October
6942,27,10,0.8,October
5506,27,10,0,October
6946,27,10,0.78,October
6947,27,10,0.65,October
7028,27,10,0.425,October
6948,27,10,0.39,October
6944,27,10,1,October
7016,27,10,0,October
5955,27,10,0.35,October
5954,27,10,0,October
5898,27,10,0.6,October
5845,27,10,0.325,October
5508,27,10,0.366666667,October
6941,27,10,0.23,October
5861,27,10,0.5,October
5862,27,10,0,October
5897,27,10,1,October
5896,27,10,0,October
6229,27,10,0.91,October
6996,27,10,0.2,October
7001,27,10,0.2,October
5866,27,10,0.555,October
5867,27,10,0.2,October
6995,27,10,0.8,October
5864,27,10,0,October
5895,27,10,0.5,October
5869,27,10,0.64,October
5870,27,10,0.5,October
5871,27,10,0.91,October
5872,27,10,0.35,October
5860,27,10,1,October
5899,27,10,0,October
5900,27,10,0.955,October
5868,27,10,-0.2,October
5863,27,10,0.368181818,October
6990,27,10,0.39,October
5865,27,10,0,October
5846,27,10,0.525,October
6208,27,10,0.6,October
6985,27,10,0.8,October
5850,27,10,1,October
5851,27,10,0.7,October
5852,27,10,0.6,October
5894,27,10,0.45,October
5853,27,10,0.4,October
5855,27,10,0,October
5856,27,10,0,October
5906,27,10,0.5,October
5905,27,10,0.25,October
6145,27,10,0.666666667,October
5904,27,10,0.91,October
5902,27,10,0.2,October
5857,27,10,1,October
5858,27,10,0.833333333,October
5901,27,10,0.35,October
5859,27,10,0.418181818,October
5854,27,10,1,October
5873,27,10,0.4375,October
5893,27,10,0,October
1353,27,10,0.54,October
5847,27,10,0.9,October
5903,27,10,0,October
6144,27,10,0.6,October
5849,27,10,0.7,October
6219,27,10,-0.116666667,October
6181,27,10,0.25,October
6992,27,10,0.4,October
6182,27,10,0.78,October
6183,27,10,-0.100378788,October
5890,27,10,0.7,October
5889,27,10,0.26,October
6185,27,10,1,October
6202,27,10,0.333333333,October
6991,27,10,0.39,October
5888,27,10,-0.1,October
6993,27,10,0.2,October
5887,27,10,0,October
6188,27,10,0.566666667,October
6199,27,10,0.2,October
6198,27,10,0.78,October
6191,27,10,0.3,October
6192,27,10,0.8,October
6194,27,10,0.35,October
6994,27,10,0.8,October
6187,27,10,0.64,October
5891,27,10,0.2,October
6209,27,10,0.8,October
5848,27,10,-0.7,October
6259,27,10,0.566666667,October
5844,27,10,0.5,October
6997,27,10,0.8,October
5875,27,10,0,October
6986,27,10,0.3,October
6157,27,10,0.2,October
6158,27,10,0.5,October
5876,27,10,0,October
5877,27,10,0,October
7000,27,10,0.35,October
6160,27,10,0.5,October
6989,27,10,0.7,October
6163,27,10,1,October
5892,27,10,0.5,October
5879,27,10,0,October
5880,27,10,0.55,October
6987,27,10,0.8,October
5881,27,10,0,October
5882,27,10,0.5,October
5883,27,10,0,October
5884,27,10,0.2,October
6988,27,10,0,October
6172,27,10,0.7,October
6173,27,10,0.375,October
6124,27,10,0.91,October
6216,27,10,0.5,October
5874,27,10,0,October
5878,27,10,0.6,October
5843,27,10,0.1,October
6232,27,10,0.6,October
5941,27,10,0.5,October
5940,27,10,0.65,October
5805,27,10,-0.291666667,October
7010,27,10,0.65,October
5939,27,10,0,October
5938,27,10,0.6,October
5807,27,10,0,October
5937,27,10,0,October
5841,27,10,0.333333333,October
5936,27,10,0,October
5808,27,10,0.2,October
5934,27,10,0.91,October
5809,27,10,0,October
5933,27,10,0.39,October
5932,27,10,0.1,October
5931,27,10,0,October
5930,27,10,0.2,October
5929,27,10,0.35,October
5928,27,10,0.6,October
5927,27,10,0.39,October
5942,27,10,0.2,October
5842,27,10,0.595,October
6218,27,10,0.78,October
5885,27,10,0.8,October
7009,27,10,0.3,October
6911,27,10,0.5,October
5754,27,10,0.6,October
7014,27,10,1,October
5758,27,10,0.136363636,October
5953,27,10,0,October
7013,27,10,0.7,October
5760,27,10,-0.025,October
7012,27,10,-1,October
5952,27,10,0.7,October
7011,27,10,0.7,October
5944,27,10,0.2,October
5951,27,10,0.65,October
5950,27,10,0.6,October
5949,27,10,0.5,October
6123,27,10,0,October
5948,27,10,0.78,October
5788,27,10,0.35,October
5789,27,10,0.39,October
5947,27,10,0.375,October
5935,27,10,0,October
6977,27,10,0.7,October
5943,27,10,1,October
5946,27,10,0.533333333,October
5925,27,10,0.8,October
5924,27,10,0.2,October
6133,27,10,0.5,October
6998,27,10,0,October
5824,27,10,0.35,October
7003,27,10,-0.1,October
